"Sex","year","age","px"
"Male",1986,91,0.71030844
"Male",1986,92,0.69367407
"Male",1986,93,0.6763229
"Male",1986,94,0.65849894
"Male",1986,95,0.64247441
"Male",1986,96,0.62594725
"Male",1986,97,0.60959251
"Male",1986,98,0.59349522
"Male",1986,99,0.57774345
"Male",1986,100,0
"Male",1987,0,0.92564578
"Male",1987,1,0.99055952
"Male",1987,2,0.99307084
"Male",1987,3,0.99486814
"Male",1987,4,0.99614369
"Male",1987,5,0.9970634
"Male",1987,6,0.9977057
"Male",1987,7,0.99812761
"Male",1987,8,0.99838619
"Male",1987,9,0.99853838
"Male",1987,10,0.99864153
"Male",1987,11,0.99868523
"Male",1987,12,0.99867846
"Male",1987,13,0.9986128
"Male",1987,14,0.99848027
"Male",1987,15,0.99828419
"Male",1987,16,0.99802706
"Male",1987,17,0.99771179
"Male",1987,18,0.99731864
"Male",1987,19,0.99684898
"Male",1987,20,0.99635107
"Male",1987,21,0.99588596
"Male",1987,22,0.99551598
"Male",1987,23,0.99525828
"Male",1987,24,0.99508591
"Male",1987,25,0.99498624
"Male",1987,26,0.99492838
"Male",1987,27,0.99487403
"Male",1987,28,0.99479928
"Male",1987,29,0.99468474
"Male",1987,30,0.99451868
"Male",1987,31,0.99429687
"Male",1987,32,0.99402243
"Male",1987,33,0.99370765
"Male",1987,34,0.99337535
"Male",1987,35,0.99305456
"Male",1987,36,0.9927763
"Male",1987,37,0.99257028
"Male",1987,38,0.99244486
"Male",1987,39,0.99238684
"Male",1987,40,0.99236042
"Male",1987,41,0.99231713
"Male",1987,42,0.99221607
"Male",1987,43,0.99202309
"Male",1987,44,0.9917166
"Male",1987,45,0.99128275
"Male",1987,46,0.99071576
"Male",1987,47,0.9900225
"Male",1987,48,0.9892245
"Male",1987,49,0.98836328
"Male",1987,50,0.98749475
"Male",1987,51,0.98669179
"Male",1987,52,0.98601182
"Male",1987,53,0.98546941
"Male",1987,54,0.98503463
"Male",1987,55,0.9846101
"Male",1987,56,0.98408514
"Male",1987,57,0.98335084
"Male",1987,58,0.98232232
"Male",1987,59,0.98098246
"Male",1987,60,0.97935645
"Male",1987,61,0.97754611
"Male",1987,62,0.97567047
"Male",1987,63,0.97378959
"Male",1987,64,0.97190314
"Male",1987,65,0.96986146
"Male",1987,66,0.96744965
"Male",1987,67,0.96444016
"Male",1987,68,0.96062214
"Male",1987,69,0.95597115
"Male",1987,70,0.9506164
"Male",1987,71,0.94492953
"Male",1987,72,0.93941751
"Male",1987,73,0.93442943
"Male",1987,74,0.93011868
"Male",1987,75,0.9231288
"Male",1987,76,0.9154603
"Male",1987,77,0.9070496
"Male",1987,78,0.89781942
"Male",1987,79,0.88769961
"Male",1987,80,0.87663168
"Male",1987,81,0.86455338
"Male",1987,82,0.85139888
"Male",1987,83,0.83707978
"Male",1987,84,0.82150865
"Male",1987,85,0.80461725
"Male",1987,86,0.78633593
"Male",1987,87,0.77174922
"Male",1987,88,0.75709414
"Male",1987,89,0.74224107
"Male",1987,90,0.72699769
"Male",1987,91,0.71111505
"Male",1987,92,0.69441004
"Male",1987,93,0.67699287
"Male",1987,94,0.65911427
"Male",1987,95,0.64277758
"Male",1987,96,0.62614254
"Male",1987,97,0.60969157
"Male",1987,98,0.5935079
"Male",1987,99,0.57767505
"Male",1987,100,0
"Male",1988,0,0.92844145
"Male",1988,1,0.99101691
"Male",1988,2,0.99348521
"Male",1988,3,0.99523998
"Male",1988,4,0.99646881
"Male",1988,5,0.99734351
"Male",1988,6,0.99794484
"Male",1988,7,0.99833031
"Male",1988,8,0.99855739
"Male",1988,9,0.99868359
"Male",1988,10,0.99876696
"Male",1988,11,0.99879269
"Male",1988,12,0.99876846
"Male",1988,13,0.99869089
"Male",1988,14,0.9985555
"Male",1988,15,0.99836234
"Male",1988,16,0.99811168
"Male",1988,17,0.99780563
"Male",1988,18,0.99743805
"Male",1988,19,0.9970174
"Male",1988,20,0.99657865
"Male",1988,21,0.99616708
"Male",1988,22,0.99582621
"Male",1988,23,0.9955743
"Male",1988,24,0.99539715
"Male",1988,25,0.99527898
"Male",1988,26,0.99519026
"Male",1988,27,0.99509498
"Male",1988,28,0.99497114
"Male",1988,29,0.99480366
"Male",1988,30,0.99458894
"Male",1988,31,0.99433379
"Male",1988,32,0.99404927
"Male",1988,33,0.99375199
"Male",1988,34,0.99345897
"Male",1988,35,0.99318624
"Male",1988,36,0.99294705
"Male",1988,37,0.99275074
"Male",1988,38,0.99259749
"Male",1988,39,0.99247614
"Male",1988,40,0.99236664
"Male",1988,41,0.99224215
"Male",1988,42,0.99207821
"Male",1988,43,0.99185288
"Male",1988,44,0.99154689
"Male",1988,45,0.9911434
"Male",1988,46,0.99062939
"Male",1988,47,0.99000138
"Male",1988,48,0.98926941
"Male",1988,49,0.98846723
"Male",1988,50,0.98764446
"Male",1988,51,0.98687046
"Male",1988,52,0.98620459
"Male",1988,53,0.98565927
"Male",1988,54,0.98520899
"Male",1988,55,0.98475512
"Male",1988,56,0.98418614
"Male",1988,57,0.98339895
"Male",1988,58,0.98230697
"Male",1988,59,0.98090804
"Male",1988,60,0.97923936
"Male",1988,61,0.97742048
"Male",1988,62,0.97559979
"Male",1988,63,0.9738428
"Male",1988,64,0.97215721
"Male",1988,65,0.97037764
"Male",1988,66,0.96826337
"Male",1988,67,0.96558102
"Male",1988,68,0.9620924
"Male",1988,69,0.95775816
"Male",1988,70,0.95267359
"Male",1988,71,0.9471489
"Male",1988,72,0.94167049
"Male",1988,73,0.93656526
"Male",1988,74,0.93201973
"Male",1988,75,0.92505831
"Male",1988,76,0.91740971
"Male",1988,77,0.9090106
"Male",1988,78,0.89978959
"Male",1988,79,0.88967624
"Male",1988,80,0.8786027
"Male",1988,81,0.86649727
"Male",1988,82,0.85328472
"Male",1988,83,0.8388777
"Male",1988,84,0.82318848
"Male",1988,85,0.80613755
"Male",1988,86,0.7876445
"Male",1988,87,0.77316185
"Male",1988,88,0.75857009
"Male",1988,89,0.74374106
"Male",1988,90,0.72848259
"Male",1988,91,0.7125515
"Male",1988,92,0.69577482
"Male",1988,93,0.67827367
"Male",1988,94,0.66031853
"Male",1988,95,0.64403085
"Male",1988,96,0.62732019
"Male",1988,97,0.6107995
"Male",1988,98,0.59455019
"Male",1988,99,0.57865098
"Male",1988,100,0
"Male",1989,0,0.93108672
"Male",1989,1,0.99183472
"Male",1989,2,0.99390271
"Male",1989,3,0.99539648
"Male",1989,4,0.9964694
"Male",1989,5,0.99725836
"Male",1989,6,0.99782495
"Male",1989,7,0.99821177
"Male",1989,8,0.99846144
"Male",1989,9,0.99861657
"Male",1989,10,0.99872023
"Male",1989,11,0.99876047
"Male",1989,12,0.9987436
"Male",1989,13,0.9986651
"Male",1989,14,0.99852126
"Male",1989,15,0.99831285
"Male",1989,16,0.99804284
"Male",1989,17,0.99771821
"Male",1989,18,0.99733782
"Male",1989,19,0.99691543
"Male",1989,20,0.99648602
"Male",1989,21,0.99609017
"Male",1989,22,0.99576345
"Male",1989,23,0.99551486
"Male",1989,24,0.99532608
"Male",1989,25,0.99518119
"Male",1989,26,0.99505531
"Male",1989,27,0.99491928
"Male",1989,28,0.99475732
"Male",1989,29,0.99456011
"Male",1989,30,0.99432899
"Male",1989,31,0.99407547
"Male",1989,32,0.99381242
"Male",1989,33,0.9935554
"Male",1989,34,0.99331417
"Male",1989,35,0.9930906
"Male",1989,36,0.99288163
"Male",1989,37,0.99267958
"Male",1989,38,0.99247783
"Male",1989,39,0.99227063
"Male",1989,40,0.9920528
"Male",1989,41,0.99182047
"Male",1989,42,0.99156823
"Male",1989,43,0.99128903
"Male",1989,44,0.99097359
"Male",1989,45,0.99060851
"Male",1989,46,0.99018154
"Male",1989,47,0.98968384
"Male",1989,48,0.98911552
"Male",1989,49,0.98849297
"Male",1989,50,0.98784224
"Male",1989,51,0.98720426
"Male",1989,52,0.98661302
"Male",1989,53,0.98607147
"Male",1989,54,0.9855578
"Male",1989,55,0.98500022
"Male",1989,56,0.98431801
"Male",1989,57,0.98343785
"Male",1989,58,0.98229926
"Male",1989,59,0.98090793
"Male",1989,60,0.97930268
"Male",1989,61,0.97758613
"Male",1989,62,0.97588183
"Male",1989,63,0.97423639
"Male",1989,64,0.97264275
"Male",1989,65,0.97094313
"Male",1989,66,0.96891424
"Male",1989,67,0.96634285
"Male",1989,68,0.96301251
"Male",1989,69,0.95888271
"Male",1989,70,0.95402903
"Male",1989,71,0.94871422
"Male",1989,72,0.94335629
"Male",1989,73,0.93824479
"Male",1989,74,0.93355898
"Male",1989,75,0.9266422
"Male",1989,76,0.91903032
"Male",1989,77,0.91065791
"Male",1989,78,0.90145167
"Male",1989,79,0.89133882
"Male",1989,80,0.88024845
"Male",1989,81,0.8681055
"Male",1989,82,0.85483113
"Male",1989,83,0.84033406
"Male",1989,84,0.8245228
"Male",1989,85,0.80731415
"Male",1989,86,0.78862385
"Male",1989,87,0.77424692
"Male",1989,88,0.75973301
"Male",1989,89,0.74494795
"Male",1989,90,0.72969761
"Male",1989,91,0.713743
"Male",1989,92,0.69691995
"Male",1989,93,0.67936717
"Male",1989,94,0.66137803
"Male",1989,95,0.64510127
"Male",1989,96,0.62837894
"Male",1989,97,0.61184164
"Male",1989,98,0.59557093
"Male",1989,99,0.57964585
"Male",1989,100,0
"Male",1990,0,0.93347454
"Male",1990,1,0.99224718
"Male",1990,2,0.99416621
"Male",1990,3,0.99555368
"Male",1990,4,0.9965578
"Male",1990,5,0.99730148
"Male",1990,6,0.99783906
"Male",1990,7,0.99820849
"Male",1990,8,0.99844863
"Male",1990,9,0.99859783
"Male",1990,10,0.99869367
"Male",1990,11,0.9987265
"Male",1990,12,0.99870172
"Male",1990,13,0.99861276
"Male",1990,14,0.99845511
"Male",1990,15,0.99823128
"Male",1990,16,0.99794622
"Male",1990,17,0.99760913
"Male",1990,18,0.99721753
"Male",1990,19,0.99678492
"Male",1990,20,0.9963497
"Male",1990,21,0.99595486
"Male",1990,22,0.99563721
"Male",1990,23,0.99540042
"Male",1990,24,0.99521867
"Male",1990,25,0.99507353
"Male",1990,26,0.99493886
"Male",1990,27,0.99478477
"Male",1990,28,0.99459796
"Male",1990,29,0.99437176
"Male",1990,30,0.99411039
"Male",1990,31,0.99383109
"Male",1990,32,0.99355153
"Male",1990,33,0.99329189
"Male",1990,34,0.99306189
"Male",1990,35,0.99285684
"Male",1990,36,0.9926655
"Male",1990,37,0.9924713
"Male",1990,38,0.99226396
"Male",1990,39,0.99203878
"Male",1990,40,0.99179556
"Male",1990,41,0.99154031
"Male",1990,42,0.99127506
"Male",1990,43,0.99099762
"Male",1990,44,0.99069802
"Male",1990,45,0.99035282
"Male",1990,46,0.98993927
"Male",1990,47,0.98943785
"Male",1990,48,0.98884311
"Male",1990,49,0.9881783
"Male",1990,50,0.98748435
"Male",1990,51,0.98682988
"Male",1990,52,0.9862725
"Male",1990,53,0.98581489
"Male",1990,54,0.9854187
"Male",1990,55,0.98497394
"Male",1990,56,0.98436459
"Male",1990,57,0.98349067
"Male",1990,58,0.98226797
"Male",1990,59,0.98070796
"Male",1990,60,0.9788761
"Male",1990,61,0.97695121
"Male",1990,62,0.97516078
"Male",1990,63,0.97360232
"Male",1990,64,0.97227085
"Male",1990,65,0.97091339
"Male",1990,66,0.96919342
"Male",1990,67,0.96681038
"Male",1990,68,0.96345926
"Male",1990,69,0.95907185
"Male",1990,70,0.9537296
"Male",1990,71,0.94780054
"Male",1990,72,0.94192435
"Male",1990,73,0.93658089
"Male",1990,74,0.93207174
"Male",1990,75,0.9252011
"Male",1990,76,0.91765023
"Male",1990,77,0.90935118
"Male",1990,78,0.90022783
"Male",1990,79,0.89021222
"Male",1990,80,0.87924272
"Male",1990,81,0.86725373
"Male",1990,82,0.85417583
"Male",1990,83,0.83991597
"Male",1990,84,0.82438428
"Male",1990,85,0.80751166
"Male",1990,86,0.78922729
"Male",1990,87,0.77493353
"Male",1990,88,0.76049408
"Male",1990,89,0.74576088
"Male",1990,90,0.73053693
"Male",1990,91,0.71458521
"Male",1990,92,0.69774733
"Male",1990,93,0.68018305
"Male",1990,94,0.66220718
"Male",1990,95,0.64618727
"Male",1990,96,0.62951801
"Male",1990,97,0.61301753
"Male",1990,98,0.59676904
"Male",1990,99,0.58085683
"Male",1990,100,0
"Male",1991,0,0.93617996
"Male",1991,1,0.99277561
"Male",1991,2,0.99459785
"Male",1991,3,0.99590759
"Male",1991,4,0.99684403
"Male",1991,5,0.9975317
"Male",1991,6,0.99802458
"Male",1991,7,0.99835877
"Male",1991,8,0.99857067
"Male",1991,9,0.99869672
"Male",1991,10,0.99877353
"Male",1991,11,0.99879156
"Male",1991,12,0.99875593
"Male",1991,13,0.99865723
"Male",1991,14,0.99848838
"Male",1991,15,0.99825274
"Male",1991,16,0.99795535
"Male",1991,17,0.99760486
"Male",1991,18,0.99719145
"Male",1991,19,0.99672494
"Male",1991,20,0.99625003
"Male",1991,21,0.99581709
"Male",1991,22,0.9954715
"Male",1991,23,0.9952158
"Male",1991,24,0.99501659
"Male",1991,25,0.99485537
"Male",1991,26,0.99470377
"Male",1991,27,0.99452958
"Male",1991,28,0.99431902
"Male",1991,29,0.99406579
"Male",1991,30,0.99377893
"Male",1991,31,0.9934815
"Male",1991,32,0.99319612
"Male",1991,33,0.99294629
"Male",1991,34,0.99273701
"Male",1991,35,0.99255564
"Male",1991,36,0.99238065
"Male",1991,37,0.99218564
"Male",1991,38,0.99195888
"Male",1991,39,0.9916995
"Male",1991,40,0.99141959
"Male",1991,41,0.99114237
"Male",1991,42,0.99088221
"Male",1991,43,0.99064427
"Male",1991,44,0.99041296
"Male",1991,45,0.99015293
"Male",1991,46,0.98982723
"Male",1991,47,0.9893993
"Male",1991,48,0.98885713
"Male",1991,49,0.98821821
"Male",1991,50,0.9875271
"Male",1991,51,0.98686466
"Male",1991,52,0.98629562
"Male",1991,53,0.98583639
"Male",1991,54,0.9854441
"Male",1991,55,0.98499613
"Male",1991,56,0.98436155
"Male",1991,57,0.98341501
"Male",1991,58,0.98206908
"Male",1991,59,0.98033549
"Male",1991,60,0.97831166
"Male",1991,61,0.97624941
"Male",1991,62,0.97443505
"Male",1991,63,0.97301844
"Male",1991,64,0.9719719
"Male",1991,65,0.97096639
"Male",1991,66,0.96959369
"Male",1991,67,0.96746036
"Male",1991,68,0.96421786
"Male",1991,69,0.95975858
"Male",1991,70,0.95414746
"Male",1991,71,0.94782049
"Male",1991,72,0.9414923
"Male",1991,73,0.93577088
"Male",1991,74,0.93104399
"Male",1991,75,0.92418141
"Male",1991,76,0.916654
"Male",1991,77,0.90839862
"Male",1991,78,0.89934295
"Male",1991,79,0.88942052
"Male",1991,80,0.87857142
"Male",1991,81,0.86673201
"Male",1991,82,0.85383516
"Male",1991,83,0.83979354
"Male",1991,84,0.824522
"Male",1991,85,0.80795266
"Male",1991,86,0.79001607
"Male",1991,87,0.77579903
"Male",1991,88,0.76139516
"Male",1991,89,0.74665962
"Male",1991,90,0.73140146
"Male",1991,91,0.71539651
"Male",1991,92,0.69850112
"Male",1991,93,0.68088612
"Male",1991,94,0.66287887
"Male",1991,95,0.64695126
"Male",1991,96,0.63027876
"Male",1991,97,0.61377419
"Male",1991,98,0.5975201
"Male",1991,99,0.58159924
"Male",1991,100,0
"Male",1992,0,0.93858392
"Male",1992,1,0.99272952
"Male",1992,2,0.99484834
"Male",1992,3,0.9963148
"Male",1992,4,0.99731343
"Male",1992,5,0.99800904
"Male",1992,6,0.99847359
"Male",1992,7,0.99875561
"Male",1992,8,0.99890443
"Male",1992,9,0.9989695
"Male",1992,10,0.99900008
"Male",1992,11,0.99898012
"Male",1992,12,0.99891334
"Male",1992,13,0.99878878
"Male",1992,14,0.99859679
"Male",1992,15,0.99833863
"Male",1992,16,0.99801776
"Male",1992,17,0.997643
"Male",1992,18,0.99720671
"Male",1992,19,0.99672174
"Male",1992,20,0.99623419
"Male",1992,21,0.99579419
"Male",1992,22,0.99544513
"Male",1992,23,0.99518681
"Male",1992,24,0.99498373
"Male",1992,25,0.99481502
"Male",1992,26,0.99465085
"Male",1992,27,0.99445799
"Male",1992,28,0.99422212
"Male",1992,29,0.99393655
"Male",1992,30,0.9936106
"Male",1992,31,0.99326832
"Male",1992,32,0.99293445
"Male",1992,33,0.9926358
"Male",1992,34,0.99238203
"Male",1992,35,0.99216636
"Male",1992,36,0.99197243
"Male",1992,37,0.99177797
"Male",1992,38,0.99157175
"Male",1992,39,0.99134942
"Male",1992,40,0.99111637
"Male",1992,41,0.9908859
"Male",1992,42,0.99066308
"Male",1992,43,0.99044487
"Male",1992,44,0.99020924
"Male",1992,45,0.98991711
"Male",1992,46,0.98953002
"Male",1992,47,0.98901408
"Male",1992,48,0.98836418
"Male",1992,49,0.98761213
"Male",1992,50,0.98682099
"Male",1992,51,0.98609385
"Male",1992,52,0.98551214
"Male",1992,53,0.98509178
"Male",1992,54,0.98477749
"Male",1992,55,0.98441351
"Male",1992,56,0.98383359
"Male",1992,57,0.98288095
"Male",1992,58,0.9814403
"Male",1992,59,0.97952479
"Male",1992,60,0.97725049
"Male",1992,61,0.97492395
"Male",1992,62,0.97290501
"Male",1992,63,0.97139502
"Male",1992,64,0.97040104
"Male",1992,65,0.96957559
"Male",1992,66,0.9684738
"Male",1992,67,0.96666049
"Male",1992,68,0.96374259
"Male",1992,69,0.95957725
"Male",1992,70,0.95418361
"Male",1992,71,0.94795287
"Male",1992,72,0.94155439
"Male",1992,73,0.93558633
"Male",1992,74,0.93045916
"Male",1992,75,0.92360467
"Male",1992,76,0.91609098
"Male",1992,77,0.90785424
"Male",1992,78,0.89882394
"Male",1992,79,0.88893723
"Male",1992,80,0.87813645
"Male",1992,81,0.86636034
"Male",1992,82,0.8535443
"Male",1992,83,0.83960379
"Male",1992,84,0.82445577
"Male",1992,85,0.80803406
"Male",1992,86,0.79027107
"Male",1992,87,0.77617156
"Male",1992,88,0.76182971
"Male",1992,89,0.74709927
"Male",1992,90,0.73179522
"Male",1992,91,0.71571093
"Male",1992,92,0.69872386
"Male",1992,93,0.68102494
"Male",1992,94,0.66296253
"Male",1992,95,0.64707752
"Male",1992,96,0.63035147
"Male",1992,97,0.6137943
"Male",1992,98,0.59748929
"Male",1992,99,0.58151976
"Male",1992,100,0
"Male",1993,0,0.94090624
"Male",1993,1,0.99312775
"Male",1993,2,0.99512632
"Male",1993,3,0.99651127
"Male",1993,4,0.99745778
"Male",1993,5,0.99812016
"Male",1993,6,0.99856546
"Male",1993,7,0.99883888
"Male",1993,8,0.99898651
"Male",1993,9,0.99905445
"Male",1993,10,0.99908846
"Male",1993,11,0.999072
"Male",1993,12,0.99900708
"Male",1993,13,0.99888834
"Male",1993,14,0.99870927
"Male",1993,15,0.99846468
"Male",1993,16,0.99815325
"Male",1993,17,0.99778175
"Male",1993,18,0.99736045
"Male",1993,19,0.99691388
"Male",1993,20,0.99647558
"Male",1993,21,0.9960805
"Male",1993,22,0.995753
"Male",1993,23,0.9954984
"Male",1993,24,0.995298
"Male",1993,25,0.99512603
"Male",1993,26,0.99494944
"Male",1993,27,0.99473258
"Male",1993,28,0.99445811
"Male",1993,29,0.99411897
"Male",1993,30,0.99373091
"Male",1993,31,0.99332921
"Male",1993,32,0.99295062
"Male",1993,33,0.9926314
"Male",1993,34,0.99238263
"Male",1993,35,0.99219344
"Male",1993,36,0.9920395
"Male",1993,37,0.99188868
"Male",1993,38,0.99172094
"Male",1993,39,0.99152431
"Male",1993,40,0.99129814
"Male",1993,41,0.99105029
"Male",1993,42,0.99078466
"Male",1993,43,0.99050294
"Male",1993,44,0.99019421
"Male",1993,45,0.98984004
"Male",1993,46,0.98942239
"Male",1993,47,0.98892546
"Male",1993,48,0.98835166
"Male",1993,49,0.98772003
"Male",1993,50,0.98706779
"Male",1993,51,0.98644893
"Male",1993,52,0.98589986
"Male",1993,53,0.98542117
"Male",1993,54,0.984965
"Male",1993,55,0.98442472
"Male",1993,56,0.98368358
"Male",1993,57,0.98262726
"Male",1993,58,0.98117974
"Male",1993,59,0.97935675
"Male",1993,60,0.97725427
"Male",1993,61,0.97510148
"Male",1993,62,0.97315067
"Male",1993,63,0.9715524
"Male",1993,64,0.97031363
"Male",1993,65,0.96919508
"Male",1993,66,0.96788333
"Male",1993,67,0.96604584
"Male",1993,68,0.96339297
"Male",1993,69,0.95979945
"Male",1993,70,0.95524713
"Male",1993,71,0.94995735
"Male",1993,72,0.94428272
"Male",1993,73,0.93857418
"Male",1993,74,0.93309509
"Male",1993,75,0.92625623
"Male",1993,76,0.91873958
"Male",1993,77,0.9104799
"Male",1993,78,0.90141059
"Male",1993,79,0.89146637
"Male",1993,80,0.88057809
"Male",1993,81,0.86867277
"Male",1993,82,0.85567386
"Male",1993,83,0.84149646
"Male",1993,84,0.82605401
"Male",1993,85,0.80926376
"Male",1993,86,0.79104202
"Male",1993,87,0.77700721
"Male",1993,88,0.76267648
"Male",1993,89,0.74791467
"Male",1993,90,0.73254455
"Male",1993,91,0.71637426
"Male",1993,92,0.69929753
"Male",1993,93,0.68151008
"Male",1993,94,0.66336884
"Male",1993,95,0.64738972
"Male",1993,96,0.63056425
"Male",1993,97,0.61391851
"Male",1993,98,0.59753483
"Male",1993,99,0.5814919
"Male",1993,100,0
"Male",1994,0,0.94321232
"Male",1994,1,0.99372425
"Male",1994,2,0.9954449
"Male",1994,3,0.99666786
"Male",1994,4,0.99752591
"Male",1994,5,0.99813835
"Male",1994,6,0.99855979
"Male",1994,7,0.99882852
"Male",1994,8,0.99898292
"Male",1994,9,0.99906128
"Male",1994,10,0.99910211
"Male",1994,11,0.99909134
"Male",1994,12,0.99902979
"Male",1994,13,0.99891018
"Male",1994,14,0.99872487
"Male",1994,15,0.99846808
"Male",1994,16,0.99814007
"Male",1994,17,0.99775188
"Male",1994,18,0.99731868
"Male",1994,19,0.996871
"Male",1994,20,0.99644399
"Male",1994,21,0.99606975
"Male",1994,22,0.99576654
"Male",1994,23,0.99553152
"Male",1994,24,0.99534288
"Male",1994,25,0.995175
"Male",1994,26,0.99499956
"Male",1994,27,0.99478678
"Male",1994,28,0.99452178
"Male",1994,29,0.99419871
"Male",1994,30,0.99382888
"Male",1994,31,0.99344119
"Male",1994,32,0.99306676
"Male",1994,33,0.99273746
"Male",1994,34,0.99246818
"Male",1994,35,0.99225552
"Male",1994,36,0.99208538
"Male",1994,37,0.99193565
"Male",1994,38,0.99178801
"Male",1994,39,0.99162719
"Male",1994,40,0.99144067
"Male",1994,41,0.99121934
"Male",1994,42,0.99095523
"Male",1994,43,0.99064239
"Male",1994,44,0.99027588
"Male",1994,45,0.98985147
"Male",1994,46,0.98936783
"Male",1994,47,0.98882883
"Male",1994,48,0.98824591
"Male",1994,49,0.98764322
"Male",1994,50,0.98705073
"Male",1994,51,0.98650343
"Male",1994,52,0.98602265
"Male",1994,53,0.9855915
"Male",1994,54,0.9851659
"Male",1994,55,0.98465286
"Male",1994,56,0.98395318
"Male",1994,57,0.98298187
"Male",1994,58,0.98167007
"Male",1994,59,0.9800361
"Male",1994,60,0.97814743
"Male",1994,61,0.97616414
"Male",1994,62,0.97428422
"Male",1994,63,0.97261018
"Male",1994,64,0.97117472
"Male",1994,65,0.96981526
"Male",1994,66,0.96829125
"Male",1994,67,0.9663628
"Male",1994,68,0.96378455
"Male",1994,69,0.96046116
"Male",1994,70,0.95636857
"Male",1994,71,0.9516245
"Male",1994,72,0.94645972
"Male",1994,73,0.94106649
"Male",1994,74,0.93561781
"Male",1994,75,0.92880258
"Male",1994,76,0.92129145
"Male",1994,77,0.913018
"Male",1994,78,0.90390965
"Male",1994,79,0.89389296
"Male",1994,80,0.88289355
"Male",1994,81,0.8708327
"Male",1994,82,0.85762767
"Male",1994,83,0.84318676
"Male",1994,84,0.82741616
"Male",1994,85,0.81022573
"Male",1994,86,0.79152427
"Male",1994,87,0.77747678
"Male",1994,88,0.76311495
"Male",1994,89,0.74830885
"Male",1994,90,0.73288927
"Male",1994,91,0.71667383
"Male",1994,92,0.69956429
"Male",1994,93,0.68175784
"Male",1994,94,0.66360911
"Male",1994,95,0.64736951
"Male",1994,96,0.63046722
"Male",1994,97,0.61374676
"Male",1994,98,0.59729146
"Male",1994,99,0.58118113
"Male",1994,100,0
"Male",1995,0,0.94536451
"Male",1995,1,0.99414203
"Male",1995,2,0.99570367
"Male",1995,3,0.99682434
"Male",1995,4,0.99761867
"Male",1995,5,0.99818951
"Male",1995,6,0.99858495
"Male",1995,7,0.99883934
"Male",1995,8,0.99898714
"Male",1995,9,0.99906266
"Male",1995,10,0.99910037
"Male",1995,11,0.99908763
"Male",1995,12,0.9990249
"Male",1995,13,0.99890521
"Male",1995,14,0.9987213
"Male",1995,15,0.99846737
"Male",1995,16,0.99814368
"Male",1995,17,0.99776106
"Male",1995,18,0.99733497
"Male",1995,19,0.99689569
"Male",1995,20,0.99647759
"Male",1995,21,0.99611225
"Male",1995,22,0.99581737
"Male",1995,23,0.99559058
"Male",1995,24,0.99541036
"Male",1995,25,0.99525031
"Male",1995,26,0.99508131
"Male",1995,27,0.99487287
"Male",1995,28,0.99461012
"Male",1995,29,0.99428803
"Male",1995,30,0.99391997
"Male",1995,31,0.99353771
"Male",1995,32,0.99317442
"Male",1995,33,0.99286295
"Male",1995,34,0.99261653
"Male",1995,35,0.99242782
"Male",1995,36,0.99227807
"Male",1995,37,0.99214034
"Male",1995,38,0.99199436
"Male",1995,39,0.99182626
"Male",1995,40,0.9916275
"Male",1995,41,0.99139561
"Male",1995,42,0.99112825
"Male",1995,43,0.9908237
"Male",1995,44,0.99047923
"Male",1995,45,0.99009009
"Male",1995,46,0.98965331
"Male",1995,47,0.98916924
"Male",1995,48,0.98864488
"Male",1995,49,0.98809874
"Male",1995,50,0.98755425
"Male",1995,51,0.98704016
"Male",1995,52,0.98657392
"Male",1995,53,0.98614103
"Male",1995,54,0.98570394
"Male",1995,55,0.98518237
"Male",1995,56,0.98448987
"Male",1995,57,0.98355216
"Male",1995,58,0.9823099
"Male",1995,59,0.98078128
"Male",1995,60,0.97902769
"Male",1995,61,0.97718946
"Male",1995,62,0.97543675
"Male",1995,63,0.97385283
"Male",1995,64,0.97245902
"Male",1995,65,0.97110494
"Male",1995,66,0.96957056
"Male",1995,67,0.96763582
"Male",1995,68,0.96507372
"Male",1995,69,0.96179364
"Male",1995,70,0.95777111
"Male",1995,71,0.9531146
"Male",1995,72,0.94804007
"Male",1995,73,0.94272889
"Male",1995,74,0.93734461
"Male",1995,75,0.93058464
"Male",1995,76,0.92312001
"Male",1995,77,0.91488161
"Male",1995,78,0.90579522
"Male",1995,79,0.89578528
"Male",1995,80,0.88477352
"Male",1995,81,0.872677
"Male",1995,82,0.85940841
"Male",1995,83,0.84487212
"Male",1995,84,0.82896997
"Male",1995,85,0.81160627
"Male",1995,86,0.7926841
"Male",1995,87,0.77861359
"Male",1995,88,0.76423457
"Male",1995,89,0.74941913
"Male",1995,90,0.73399759
"Male",1995,91,0.71778346
"Male",1995,92,0.70067402
"Male",1995,93,0.68286546
"Male",1995,94,0.6647128
"Male",1995,95,0.64834981
"Male",1995,96,0.63140006
"Male",1995,97,0.61462904
"Male",1995,98,0.59812052
"Male",1995,99,0.58195499
"Male",1995,100,0
"Male",1996,0,0.94747116
"Male",1996,1,0.99450275
"Male",1996,2,0.99595935
"Male",1996,3,0.99700917
"Male",1996,4,0.99775373
"Male",1996,5,0.99828833
"Male",1996,6,0.99865804
"Male",1996,7,0.99889491
"Male",1996,8,0.99903107
"Male",1996,9,0.9990986
"Male",1996,10,0.99912986
"Male",1996,11,0.99911303
"Male",1996,12,0.99904842
"Male",1996,13,0.9989312
"Male",1996,14,0.99875581
"Male",1996,15,0.99851657
"Male",1996,16,0.99821381
