Location,Sex,year,age,px
Colombia,Male,1994,66,0.97107021
Colombia,Male,1994,67,0.96871769
Colombia,Male,1994,68,0.96582767
Colombia,Male,1994,69,0.96232036
Colombia,Male,1994,70,0.95818452
Colombia,Male,1994,71,0.95354531
Colombia,Male,1994,72,0.94860714
Colombia,Male,1994,73,0.94354245
Colombia,Male,1994,74,0.93845792
Colombia,Male,1994,75,0.93326711
Colombia,Male,1994,76,0.92777909
Colombia,Male,1994,77,0.92176719
Colombia,Male,1994,78,0.91501383
Colombia,Male,1994,79,0.90742722
Colombia,Male,1994,80,0.89900457
Colombia,Male,1994,81,0.88986299
Colombia,Male,1994,82,0.88018801
Colombia,Male,1994,83,0.87011376
Colombia,Male,1994,84,0.85971423
Colombia,Male,1994,85,0.84893233
Colombia,Male,1994,86,0.83763155
Colombia,Male,1994,87,0.82566976
Colombia,Male,1994,88,0.81293153
Colombia,Male,1994,89,0.79941063
Colombia,Male,1994,90,0.78518606
Colombia,Male,1994,91,0.77040663
Colombia,Male,1994,92,0.75524699
Colombia,Male,1994,93,0.73982605
Colombia,Male,1994,94,0.7242159
Colombia,Male,1994,95,0.70848325
Colombia,Male,1994,96,0.69231458
Colombia,Male,1994,97,0.67602333
Colombia,Male,1994,98,0.65968561
Colombia,Male,1994,99,0.64337662
Colombia,Male,1994,100,0
Colombia,Male,1995,0,0.97274614
Colombia,Male,1995,1,0.99759838
Colombia,Male,1995,2,0.99828475
Colombia,Male,1995,3,0.99876236
Colombia,Male,1995,4,0.99909136
Colombia,Male,1995,5,0.99932417
Colombia,Male,1995,6,0.99948174
Colombia,Male,1995,7,0.99957717
Colombia,Male,1995,8,0.99962355
Colombia,Male,1995,9,0.99963391
Colombia,Male,1995,10,0.99962142
Colombia,Male,1995,11,0.9995696
Colombia,Male,1995,12,0.99946215
Colombia,Male,1995,13,0.99926424
Colombia,Male,1995,14,0.99892671
Colombia,Male,1995,15,0.99838861
Colombia,Male,1995,16,0.99762018
Colombia,Male,1995,17,0.99668652
Colombia,Male,1995,18,0.99575113
Colombia,Male,1995,19,0.99504742
Colombia,Male,1995,20,0.99466817
Colombia,Male,1995,21,0.99456815
Colombia,Male,1995,22,0.99462621
Colombia,Male,1995,23,0.99470979
Colombia,Male,1995,24,0.99476659
Colombia,Male,1995,25,0.9947839
Colombia,Male,1995,26,0.99478969
Colombia,Male,1995,27,0.9948209
Colombia,Male,1995,28,0.99488954
Colombia,Male,1995,29,0.99499285
Colombia,Male,1995,30,0.99510237
Colombia,Male,1995,31,0.99518556
Colombia,Male,1995,32,0.99522269
Colombia,Male,1995,33,0.99520169
Colombia,Male,1995,34,0.99513222
Colombia,Male,1995,35,0.99503334
Colombia,Male,1995,36,0.994932
Colombia,Male,1995,37,0.99485862
Colombia,Male,1995,38,0.99482507
Colombia,Male,1995,39,0.99483027
Colombia,Male,1995,40,0.99485353
Colombia,Male,1995,41,0.99486567
Colombia,Male,1995,42,0.99484299
Colombia,Male,1995,43,0.9947652
Colombia,Male,1995,44,0.99462417
Colombia,Male,1995,45,0.99441885
Colombia,Male,1995,46,0.99415445
Colombia,Male,1995,47,0.99384087
Colombia,Male,1995,48,0.99348341
Colombia,Male,1995,49,0.99308258
Colombia,Male,1995,50,0.99263296
Colombia,Male,1995,51,0.99212663
Colombia,Male,1995,52,0.99155584
Colombia,Male,1995,53,0.99091028
Colombia,Male,1995,54,0.99017695
Colombia,Male,1995,55,0.98934137
Colombia,Male,1995,56,0.98839188
Colombia,Male,1995,57,0.98732168
Colombia,Male,1995,58,0.98612344
Colombia,Male,1995,59,0.98478514
Colombia,Male,1995,60,0.98329305
Colombia,Male,1995,61,0.98163928
Colombia,Male,1995,62,0.97982404
Colombia,Male,1995,63,0.97784798
Colombia,Male,1995,64,0.97570373
Colombia,Male,1995,65,0.97338116
Colombia,Male,1995,66,0.97087923
Colombia,Male,1995,67,0.96821044
Colombia,Male,1995,68,0.96537259
Colombia,Male,1995,69,0.96231775
Colombia,Male,1995,70,0.95896016
Colombia,Male,1995,71,0.95519123
Colombia,Male,1995,72,0.95092882
Colombia,Male,1995,73,0.94612035
Colombia,Male,1995,74,0.94072513
Colombia,Male,1995,75,0.93474528
Colombia,Male,1995,76,0.92822575
Colombia,Male,1995,77,0.92127981
Colombia,Male,1995,78,0.91402995
Colombia,Male,1995,79,0.90651088
Colombia,Male,1995,80,0.89868009
Colombia,Male,1995,81,0.89038822
Colombia,Male,1995,82,0.88149016
Colombia,Male,1995,83,0.87188271
Colombia,Male,1995,84,0.86149252
Colombia,Male,1995,85,0.85032222
Colombia,Male,1995,86,0.83840294
Colombia,Male,1995,87,0.8258088
Colombia,Male,1995,88,0.81262936
Colombia,Male,1995,89,0.79892906
Colombia,Male,1995,90,0.78476406
Colombia,Male,1995,91,0.77016072
Colombia,Male,1995,92,0.75514286
Colombia,Male,1995,93,0.739733
Colombia,Male,1995,94,0.72395881
Colombia,Male,1995,95,0.70750098
Colombia,Male,1995,96,0.69112864
Colombia,Male,1995,97,0.67463832
Colombia,Male,1995,98,0.65810958
Colombia,Male,1995,99,0.64162103
Colombia,Male,1995,100,0
Colombia,Male,1996,0,0.9736636
Colombia,Male,1996,1,0.99770003
Colombia,Male,1996,2,0.99835117
Colombia,Male,1996,3,0.99880674
Colombia,Male,1996,4,0.99912174
Colombia,Male,1996,5,0.99934504
Colombia,Male,1996,6,0.99949635
Colombia,Male,1996,7,0.99958802
Colombia,Male,1996,8,0.99963255
Colombia,Male,1996,9,0.99964234
Colombia,Male,1996,10,0.99962981
Colombia,Male,1996,11,0.99957863
Colombia,Male,1996,12,0.99947259
Colombia,Male,1996,13,0.99927655
Colombia,Male,1996,14,0.99894191
Colombia,Male,1996,15,0.99841045
Colombia,Male,1996,16,0.99765725
Colombia,Male,1996,17,0.99675534
Colombia,Male,1996,18,0.99587007
Colombia,Male,1996,19,0.99522624
Colombia,Male,1996,20,0.99489887
Colombia,Male,1996,21,0.99482233
Colombia,Male,1996,22,0.99487196
Colombia,Male,1996,23,0.99491836
Colombia,Male,1996,24,0.99491968
Colombia,Male,1996,25,0.99487892
Colombia,Male,1996,26,0.99483813
Colombia,Male,1996,27,0.99484951
Colombia,Male,1996,28,0.99492885
Colombia,Male,1996,29,0.99506887
Colombia,Male,1996,30,0.99522795
Colombia,Male,1996,31,0.99535706
Colombia,Male,1996,32,0.99542641
Colombia,Male,1996,33,0.99541809
Colombia,Male,1996,34,0.9953429
Colombia,Male,1996,35,0.99522629
Colombia,Male,1996,36,0.99510294
Colombia,Male,1996,37,0.99501269
Colombia,Male,1996,38,0.99497202
Colombia,Male,1996,39,0.99497848
Colombia,Male,1996,40,0.99500614
Colombia,Male,1996,41,0.99501648
Colombia,Male,1996,42,0.99498037
Colombia,Male,1996,43,0.99487613
Colombia,Male,1996,44,0.99469972
Colombia,Male,1996,45,0.99446093
Colombia,Male,1996,46,0.99417652
Colombia,Male,1996,47,0.99386966
Colombia,Male,1996,48,0.99355233
Colombia,Male,1996,49,0.99322204
Colombia,Male,1996,50,0.99286056
Colombia,Male,1996,51,0.99243422
Colombia,Male,1996,52,0.99191168
Colombia,Male,1996,53,0.99126518
Colombia,Male,1996,54,0.99048093
Colombia,Male,1996,55,0.9895671
Colombia,Male,1996,56,0.98854434
Colombia,Male,1996,57,0.98744804
Colombia,Male,1996,58,0.98630145
Colombia,Male,1996,59,0.98509872
Colombia,Male,1996,60,0.98380521
Colombia,Male,1996,61,0.98234699
Colombia,Male,1996,62,0.98064931
Colombia,Male,1996,63,0.97865201
Colombia,Male,1996,64,0.97633077
Colombia,Male,1996,65,0.97373837
Colombia,Male,1996,66,0.97097342
Colombia,Male,1996,67,0.96817161
Colombia,Male,1996,68,0.96543046
Colombia,Male,1996,69,0.96272162
Colombia,Male,1996,70,0.95991303
Colombia,Male,1996,71,0.95673994
Colombia,Male,1996,72,0.95292438
Colombia,Male,1996,73,0.9482589
Colombia,Male,1996,74,0.94261723
Colombia,Male,1996,75,0.9360914
Colombia,Male,1996,76,0.92891382
Colombia,Male,1996,77,0.92143773
Colombia,Male,1996,78,0.91401254
Colombia,Male,1996,79,0.90675265
Colombia,Male,1996,80,0.89958354
Colombia,Male,1996,81,0.89216445
Colombia,Male,1996,82,0.88408902
Colombia,Male,1996,83,0.87505309
Colombia,Male,1996,84,0.86485651
Colombia,Male,1996,85,0.85355295
Colombia,Male,1996,86,0.84132189
Colombia,Male,1996,87,0.8284179
Colombia,Male,1996,88,0.81509542
Colombia,Male,1996,89,0.80146941
Colombia,Male,1996,90,0.78757075
Colombia,Male,1996,91,0.77331961
Colombia,Male,1996,92,0.75860726
Colombia,Male,1996,93,0.74337276
Colombia,Male,1996,94,0.72760333
Colombia,Male,1996,95,0.7109725
Colombia,Male,1996,96,0.69460177
Colombia,Male,1996,97,0.6780983
Colombia,Male,1996,98,0.66154136
Colombia,Male,1996,99,0.64500862
Colombia,Male,1996,100,0
Colombia,Male,1997,0,0.97458619
Colombia,Male,1997,1,0.99785168
Colombia,Male,1997,2,0.99843499
Colombia,Male,1997,3,0.99885075
Colombia,Male,1997,4,0.99914294
Colombia,Male,1997,5,0.9993526
Colombia,Male,1997,6,0.99949667
Colombia,Male,1997,7,0.99958585
Colombia,Male,1997,8,0.99963089
Colombia,Male,1997,9,0.99964254
Colombia,Male,1997,10,0.99963166
Colombia,Male,1997,11,0.9995829
Colombia,Male,1997,12,0.99948067
Colombia,Male,1997,13,0.99929099
Colombia,Male,1997,14,0.9989668
Colombia,Male,1997,15,0.99845087
Colombia,Male,1997,16,0.99771658
Colombia,Male,1997,17,0.9968313
Colombia,Male,1997,18,0.99595228
Colombia,Male,1997,19,0.99529929
Colombia,Male,1997,20,0.99495355
Colombia,Male,1997,21,0.99485709
Colombia,Male,1997,22,0.99489302
Colombia,Male,1997,23,0.99493519
Colombia,Male,1997,24,0.9949395
Colombia,Male,1997,25,0.99490695
Colombia,Male,1997,26,0.99487462
Colombia,Male,1997,27,0.99489137
Colombia,Male,1997,28,0.99497275
Colombia,Male,1997,29,0.99511239
Colombia,Male,1997,30,0.99527367
Colombia,Male,1997,31,0.99541185
Colombia,Male,1997,32,0.99549914
Colombia,Male,1997,33,0.9955184
Colombia,Male,1997,34,0.99547629
Colombia,Male,1997,35,0.99539278
Colombia,Male,1997,36,0.99529525
Colombia,Male,1997,37,0.99521593
Colombia,Male,1997,38,0.99516894
Colombia,Male,1997,39,0.99515272
Colombia,Male,1997,40,0.99514768
Colombia,Male,1997,41,0.99512372
Colombia,Male,1997,42,0.99505864
Colombia,Male,1997,43,0.9949364
Colombia,Male,1997,44,0.99475508
Colombia,Male,1997,45,0.99452484
Colombia,Male,1997,46,0.99426119
Colombia,Male,1997,47,0.99398476
Colombia,Male,1997,48,0.99370525
Colombia,Male,1997,49,0.9934177
Colombia,Male,1997,50,0.99310159
Colombia,Male,1997,51,0.99272114
Colombia,Male,1997,52,0.99224297
Colombia,Male,1997,53,0.99163813
Colombia,Male,1997,54,0.99089185
Colombia,Male,1997,55,0.99001162
Colombia,Male,1997,56,0.98901783
Colombia,Male,1997,57,0.9879465
Colombia,Male,1997,58,0.98682251
Colombia,Male,1997,59,0.98564209
Colombia,Male,1997,60,0.98437214
Colombia,Male,1997,61,0.98294044
Colombia,Male,1997,62,0.98127401
Colombia,Male,1997,63,0.97931445
Colombia,Male,1997,64,0.97703834
Colombia,Male,1997,65,0.97449617
Colombia,Male,1997,66,0.9717845
Colombia,Male,1997,67,0.96903546
Colombia,Male,1997,68,0.966347
Colombia,Male,1997,69,0.96369401
Colombia,Male,1997,70,0.96095053
Colombia,Male,1997,71,0.95786508
Colombia,Male,1997,72,0.95416786
Colombia,Male,1997,73,0.94965889
Colombia,Male,1997,74,0.94421087
Colombia,Male,1997,75,0.93790096
Colombia,Male,1997,76,0.93094532
Colombia,Male,1997,77,0.92366832
Colombia,Male,1997,78,0.91639946
Colombia,Male,1997,79,0.90924902
Colombia,Male,1997,80,0.90214692
Colombia,Male,1997,81,0.89478427
Colombia,Male,1997,82,0.88678151
Colombia,Male,1997,83,0.87785685
Colombia,Male,1997,84,0.86782542
Colombia,Male,1997,85,0.85672756
Colombia,Male,1997,86,0.84472781
Colombia,Male,1997,87,0.83205432
Colombia,Male,1997,88,0.81893709
Colombia,Male,1997,89,0.80548162
Colombia,Male,1997,90,0.79171188
Colombia,Male,1997,91,0.77755555
Colombia,Male,1997,92,0.76291304
Colombia,Male,1997,93,0.7477343
Colombia,Male,1997,94,0.73201663
Colombia,Male,1997,95,0.71543882
Colombia,Male,1997,96,0.69909647
Colombia,Male,1997,97,0.68259649
Colombia,Male,1997,98,0.66601843
Colombia,Male,1997,99,0.64944213
Colombia,Male,1997,100,0
Colombia,Male,1998,0,0.97542209
Colombia,Male,1998,1,0.99797708
Colombia,Male,1998,2,0.99849332
Colombia,Male,1998,3,0.99886915
Colombia,Male,1998,4,0.99914011
Colombia,Male,1998,5,0.99933841
Colombia,Male,1998,6,0.99947769
Colombia,Male,1998,7,0.99956682
Colombia,Male,1998,8,0.99961474
Colombia,Male,1998,9,0.99963031
Colombia,Male,1998,10,0.99962245
Colombia,Male,1998,11,0.99957715
Colombia,Male,1998,12,0.99947948
Colombia,Male,1998,13,0.99929584
Colombia,Male,1998,14,0.99898036
Colombia,Male,1998,15,0.99847749
Colombia,Male,1998,16,0.99775937
Colombia,Male,1998,17,0.99688775
Colombia,Male,1998,18,0.99600993
Colombia,Male,1998,19,0.99534063
Colombia,Male,1998,20,0.99497047
Colombia,Male,1998,21,0.99485154
Colombia,Male,1998,22,0.99487601
Colombia,Male,1998,23,0.99491891
Colombia,Male,1998,24,0.99492964
Colombia,Male,1998,25,0.99490564
Colombia,Male,1998,26,0.99487682
Colombia,Male,1998,27,0.99488734
Colombia,Male,1998,28,0.99495521
Colombia,Male,1998,29,0.99507887
Colombia,Male,1998,30,0.9952316
Colombia,Male,1998,31,0.9953762
Colombia,Male,1998,32,0.99548712
Colombia,Male,1998,33,0.99554793
Colombia,Male,1998,34,0.99555832
Colombia,Male,1998,35,0.99552845
Colombia,Male,1998,36,0.99547227
Colombia,Male,1998,37,0.99540735
Colombia,Male,1998,38,0.99534419
Colombia,Male,1998,39,0.99528512
Colombia,Male,1998,40,0.99522548
Colombia,Male,1998,41,0.995154
Colombia,Male,1998,42,0.9950609
Colombia,Male,1998,43,0.99493853
Colombia,Male,1998,44,0.99478255
Colombia,Male,1998,45,0.99459293
Colombia,Male,1998,46,0.99437064
Colombia,Male,1998,47,0.99411818
Colombia,Male,1998,48,0.99383655
Colombia,Male,1998,49,0.99352191
Colombia,Male,1998,50,0.99316675
Colombia,Male,1998,51,0.99275881
Colombia,Male,1998,52,0.99228433
Colombia,Male,1998,53,0.99172914
Colombia,Male,1998,54,0.99107944
Colombia,Male,1998,55,0.9903245
Colombia,Male,1998,56,0.98945408
Colombia,Male,1998,57,0.98845999
Colombia,Male,1998,58,0.98733307
Colombia,Male,1998,59,0.98606264
Colombia,Male,1998,60,0.98463936
Colombia,Male,1998,61,0.98305638
Colombia,Male,1998,62,0.98131133
Colombia,Male,1998,63,0.97940506
Colombia,Male,1998,64,0.97734218
Colombia,Male,1998,65,0.975129
Colombia,Male,1998,66,0.97277353
Colombia,Male,1998,67,0.97027394
Colombia,Male,1998,68,0.96761766
Colombia,Male,1998,69,0.96475954
Colombia,Male,1998,70,0.96163134
Colombia,Male,1998,71,0.95814511
Colombia,Male,1998,72,0.95419898
Colombia,Male,1998,73,0.94972737
Colombia,Male,1998,74,0.94468144
Colombia,Male,1998,75,0.93906962
Colombia,Male,1998,76,0.93295663
Colombia,Male,1998,77,0.92641893
Colombia,Male,1998,78,0.91954603
Colombia,Male,1998,79,0.91236331
Colombia,Male,1998,80,0.90483522
Colombia,Male,1998,81,0.89687283
Colombia,Male,1998,82,0.88834108
Colombia,Male,1998,83,0.87913248
Colombia,Male,1998,84,0.86917125
Colombia,Male,1998,85,0.85843954
Colombia,Male,1998,86,0.84697815
Colombia,Male,1998,87,0.83484213
Colombia,Male,1998,88,0.82209578
Colombia,Male,1998,89,0.8087911
Colombia,Male,1998,90,0.79496249
Colombia,Male,1998,91,0.78063781
Colombia,Male,1998,92,0.76583572
Colombia,Male,1998,93,0.75058086
Colombia,Male,1998,94,0.73490877
Colombia,Male,1998,95,0.71871882
Colombia,Male,1998,96,0.70242006
Colombia,Male,1998,97,0.68594295
Colombia,Male,1998,98,0.66936572
Colombia,Male,1998,99,0.65276859
Colombia,Male,1998,100,0
Colombia,Male,1999,0,0.97611458
Colombia,Male,1999,1,0.9980045
Colombia,Male,1999,2,0.99850472
Colombia,Male,1999,3,0.99886073
Colombia,Male,1999,4,0.999119
Colombia,Male,1999,5,0.99931066
Colombia,Male,1999,6,0.99944769
Colombia,Male,1999,7,0.99953816
Colombia,Male,1999,8,0.99958994
Colombia,Male,1999,9,0.99961031
Colombia,Male,1999,10,0.99960659
Colombia,Male,1999,11,0.99956575
Colombia,Male,1999,12,0.9994728
Colombia,Male,1999,13,0.9992941
Colombia,Male,1999,14,0.99898267
Colombia,Male,1999,15,0.99847873
Colombia,Male,1999,16,0.99774827
Colombia,Male,1999,17,0.99684808
Colombia,Male,1999,18,0.99592939
Colombia,Male,1999,19,0.99522144
Colombia,Male,1999,20,0.99482417
Colombia,Male,1999,21,0.99469309
Colombia,Male,1999,22,0.99471353
Colombia,Male,1999,23,0.99475263
Colombia,Male,1999,24,0.99475779
Colombia,Male,1999,25,0.99472472
Colombia,Male,1999,26,0.99468764
Colombia,Male,1999,27,0.99469426
Colombia,Male,1999,28,0.99476449
Colombia,Male,1999,29,0.99489853
Colombia,Male,1999,30,0.9950667
Colombia,Male,1999,31,0.99523029
Colombia,Male,1999,32,0.99536204
Colombia,Male,1999,33,0.99544391
Colombia,Male,1999,34,0.99547615
Colombia,Male,1999,35,0.99546708
Colombia,Male,1999,36,0.99542996
Colombia,Male,1999,37,0.99538077
Colombia,Male,1999,38,0.99532803
Colombia,Male,1999,39,0.99527468
Colombia,Male,1999,40,0.99521583
Colombia,Male,1999,41,0.99514219
Colombia,Male,1999,42,0.99504576
Colombia,Male,1999,43,0.99491944
Colombia,Male,1999,44,0.99476072
Colombia,Male,1999,45,0.99456872
Colombia,Male,1999,46,0.99434487
Colombia,Male,1999,47,0.99409273
Colombia,Male,1999,48,0.99381374
Colombia,Male,1999,49,0.99350825
Colombia,Male,1999,50,0.99317271
Colombia,Male,1999,51,0.9928007
Colombia,Male,1999,52,0.9923826
Colombia,Male,1999,53,0.99190202
Colombia,Male,1999,54,0.99133936
Colombia,Male,1999,55,0.99066962
Colombia,Male,1999,56,0.98986518
Colombia,Male,1999,57,0.98889741
Colombia,Male,1999,58,0.98774171
Colombia,Male,1999,59,0.98638962
Colombia,Male,1999,60,0.98485161
Colombia,Male,1999,61,0.98316892
Colombia,Male,1999,62,0.98139188
Colombia,Male,1999,63,0.97955889
Colombia,Male,1999,64,0.97768174
Colombia,Male,1999,65,0.97571465
Colombia,Male,1999,66,0.97358443
Colombia,Male,1999,67,0.97119123
Colombia,Male,1999,68,0.96844157
Colombia,Male,1999,69,0.96528369
Colombia,Male,1999,70,0.96170634
Colombia,Male,1999,71,0.95777668
Colombia,Male,1999,72,0.95358117
Colombia,Male,1999,73,0.94919647
Colombia,Male,1999,74,0.94463928
Colombia,Male,1999,75,0.93980725
Colombia,Male,1999,76,0.93455752
Colombia,Male,1999,77,0.92870536
Colombia,Male,1999,78,0.92208144
Colombia,Male,1999,79,0.9145886
Colombia,Male,1999,80,0.9061715
Colombia,Male,1999,81,0.89687624
Colombia,Male,1999,82,0.88678834
Colombia,Male,1999,83,0.87600134
Colombia,Male,1999,84,0.86461382
Colombia,Male,1999,85,0.85267283
Colombia,Male,1999,86,0.84020352
Colombia,Male,1999,87,0.82718928
Colombia,Male,1999,88,0.81359877
Colombia,Male,1999,89,0.79940814
Colombia,Male,1999,90,0.78461325
Colombia,Male,1999,91,0.76923211
Colombia,Male,1999,92,0.75330663
Colombia,Male,1999,93,0.73692805
Colombia,Male,1999,94,0.72020853
Colombia,Male,1999,95,0.70335296
Colombia,Male,1999,96,0.686164
Colombia,Male,1999,97,0.66885911
Colombia,Male,1999,98,0.65152723
Colombia,Male,1999,99,0.63425919
Colombia,Male,1999,100,0
Colombia,Male,2000,0,0.97680295
Colombia,Male,2000,1,0.99803053
Colombia,Male,2000,2,0.99853079
Colombia,Male,2000,3,0.9988823
Colombia,Male,2000,4,0.99913746
Colombia,Male,2000,5,0.99932761
Colombia,Male,2000,6,0.99946412
Colombia,Male,2000,7,0.99955471
Colombia,Male,2000,8,0.99960737
Colombia,Male,2000,9,0.99962935
Colombia,Male,2000,10,0.99962731
Colombia,Male,2000,11,0.99958863
Colombia,Male,2000,12,0.99949827
Colombia,Male,2000,13,0.99932003
Colombia,Male,2000,14,0.99900432
Colombia,Male,2000,15,0.99848924
Colombia,Male,2000,16,0.99773669
Colombia,Male,2000,17,0.99679906
Colombia,Male,2000,18,0.99582697
Colombia,Male,2000,19,0.99506128
Colombia,Male,2000,20,0.9946179
Colombia,Male,2000,21,0.99446472
Colombia,Male,2000,22,0.99448665
Colombia,Male,2000,23,0.99454146
Colombia,Male,2000,24,0.99456634
Colombia,Male,2000,25,0.99455087
Colombia,Male,2000,26,0.99452678
Colombia,Male,2000,27,0.99453847
Colombia,Male,2000,28,0.99460728
Colombia,Male,2000,29,0.99473614
Colombia,Male,2000,30,0.99489746
Colombia,Male,2000,31,0.9950559
Colombia,Male,2000,32,0.99518536
Colombia,Male,2000,33,0.99526922
Colombia,Male,2000,34,0.99530822
Colombia,Male,2000,35,0.99530866
Colombia,Male,2000,36,0.99528182
Colombia,Male,2000,37,0.9952415
Colombia,Male,2000,38,0.99519593
Colombia,Male,2000,39,0.99514853
Colombia,Male,2000,40,0.99509603
Colombia,Male,2000,41,0.99503168
Colombia,Male,2000,42,0.99494813
Colombia,Male,2000,43,0.99483832
Colombia,Male,2000,44,0.99469679
Colombia,Male,2000,45,0.99451698
Colombia,Male,2000,46,0.99429501
Colombia,Male,2000,47,0.9940293
Colombia,Male,2000,48,0.9937224
Colombia,Male,2000,49,0.99338149
Colombia,Male,2000,50,0.99301767
Colombia,Male,2000,51,0.99264706
Colombia,Male,2000,52,0.99227623
Colombia,Male,2000,53,0.99189596
Colombia,Male,2000,54,0.99147529
Colombia,Male,2000,55,0.99096165
Colombia,Male,2000,56,0.99029599
Colombia,Male,2000,57,0.98941133
Colombia,Male,2000,58,0.98825614
Colombia,Male,2000,59,0.98680858
Colombia,Male,2000,60,0.9850926
Colombia,Male,2000,61,0.98321456
Colombia,Male,2000,62,0.98130695
Colombia,Male,2000,63,0.9794892
Colombia,Male,2000,64,0.97779735
Colombia,Male,2000,65,0.97612027
Colombia,Male,2000,66,0.9742831
Colombia,Male,2000,67,0.97205344
Colombia,Male,2000,68,0.96923807
Colombia,Male,2000,69,0.96575395
Colombia,Male,2000,70,0.9616294
Colombia,Male,2000,71,0.95711202
Colombia,Male,2000,72,0.95251537
Colombia,Male,2000,73,0.94811655
Colombia,Male,2000,74,0.94401682
Colombia,Male,2000,75,0.93996326
Colombia,Male,2000,76,0.93557476
Colombia,Male,2000,77,0.93036417
Colombia,Male,2000,78,0.92389522
Colombia,Male,2000,79,0.91594662
Colombia,Male,2000,80,0.90642455
Colombia,Male,2000,81,0.89554421
Colombia,Male,2000,82,0.88365459
Colombia,Male,2000,83,0.87111298
Colombia,Male,2000,84,0.85824924
Colombia,Male,2000,85,0.84514086
Colombia,Male,2000,86,0.8317504
Colombia,Male,2000,87,0.8179073
Colombia,Male,2000,88,0.80341496
Colombia,Male,2000,89,0.78817488
Colombia,Male,2000,90,0.77215426
Colombia,Male,2000,91,0.75543124
Colombia,Male,2000,92,0.73813797
Colombia,Male,2000,93,0.72046146
Colombia,Male,2000,94,0.70261004
Colombia,Male,2000,95,0.68486173
Colombia,Male,2000,96,0.66671377
Colombia,Male,2000,97,0.64854163
